Date,Temp1,Humidity,Atmospheric_pressure,Wind_speed,Cloudiness
04/05/2017,28.4,76.0,1002.6,0.0,0.0
04/05/2017,27.8,78.0,1005.5,0.0,8.75
04/05/2017,31.0,62.0,1002.0,1.02888,8.75
05/05/2017,27.0,87.0,1002.7,0.0,8.75
05/05/2017,26.6,87.0,1004.8,0.0,8.75
05/05/2017,31.0,67.0,1002.0,3.08664,7.5
06/05/2017,25.0,87.0,1002.9,1.02888,7.5
06/05/2017,26.8,86.0,1005.5,1.02888,3.75
06/05/2017,32.0,59.0,1002.0,1.02888,2.5
07/05/2017,28.2,79.0,1002.2,0.0,0.0
07/05/2017,25.8,95.0,1004.2,4.62996,10.0
07/05/2017,28.5,78.0,1001.0,1.02888,10.0
08/05/2017,26.7,90.0,1002.7,0.0,7.5
08/05/2017,26.6,93.0,1004.0,1.02888,10.0
08/05/2017,31.3,63.0,1001.0,1.02888,8.75
09/05/2017,27.8,81.0,1001.9,0.0,7.5
09/05/2017,26.6,85.0,1004.7,1.02888,7.5
09/05/2017,32.4,61.0,1001.8,1.02888,7.5
10/05/2017,27.0,86.0,1001.7,0.0,7.5
10/05/2017,27.4,83.0,1005.9,1.02888,8.75
10/05/2017,32.8,59.0,1001.7,2.05776,7.5
11/05/2017,29.4,74.0,1002.6,1.02888,0.0
11/05/2017,27.4,86.0,1005.6,1.02888,10.0
11/05/2017,29.8,68.0,1002.2,1.02888,7.5
12/05/2017,28.0,82.0,1002.8,0.0,8.75
12/05/2017,27.8,82.0,1005.3,1.02888,3.75
12/05/2017,29.9,78.0,1002.3,1.02888,8.75
13/05/2017,25.8,96.0,1003.2,0.0,5.0
13/05/2017,28.0,87.0,1004.7,1.02888,10.0
13/05/2017,26.6,89.0,1003.5,1.02888,10.0
14/05/2017,25.3,95.0,1004.5,0.0,10.0
14/05/2017,26.8,91.0,1005.7,1.02888,10.0
14/05/2017,31.8,67.0,1003.2,1.02888,7.5
15/05/2017,28.3,82.0,1002.7,0.0,0.0
15/05/2017,29.0,76.0,1004.4,1.02888,5.0
15/05/2017,33.2,57.0,1002.5,1.02888,2.5
16/05/2017,30.2,73.0,1003.0,0.0,0.0
16/05/2017,28.6,82.0,1005.2,0.0,7.5
16/05/2017,30.4,70.0,1002.1,2.05776,7.5
17/05/2017,26.6,86.0,1004.1,0.0,5.0
17/05/2017,28.0,85.0,1005.3,1.02888,6.25
17/05/2017,31.6,67.0,1001.9,1.02888,7.5
18/05/2017,29.0,73.0,1002.8,0.0,0.0
18/05/2017,26.8,91.0,1003.7,0.0,8.75
18/05/2017,31.8,66.0,1000.8,1.02888,7.5
19/05/2017,29.7,73.0,1000.8,0.0,5.0
19/05/2017,28.9,77.0,1003.9,1.02888,2.5
19/05/2017,31.9,68.0,1000.0,1.02888,7.5
20/05/2017,27.0,85.0,1000.0,0.0,0.0
20/05/2017,29.0,78.0,1002.3,2.05776,3.75
20/05/2017,30.8,66.0,1001.8,4.11552,8.75
21/05/2017,27.8,81.0,1000.0,0.0,0.0
21/05/2017,29.2,78.0,1002.3,1.02888,6.25
21/05/2017,30.8,67.0,1001.8,2.05776,7.5
22/05/2017,28.6,79.0,1002.1,0.0,0.0
22/05/2017,28.8,79.0,1005.0,2.05776,8.75
22/05/2017,32.8,61.0,1001.5,0.0,7.5
23/05/2017,27.2,86.0,1002.9,0.0,7.5
23/05/2017,27.8,78.0,1005.2,1.02888,7.5
23/05/2017,32.8,57.0,1001.7,1.02888,7.5
24/05/2017,28.8,73.0,1002.4,2.05776,5.0
24/05/2017,27.8,80.0,1006.3,1.02888,7.5
24/05/2017,32.8,57.0,1002.3,3.08664,7.5
25/05/2017,29.4,76.0,1004.9,0.0,0.0
25/05/2017,29.5,71.0,1006.9,1.02888,3.75
25/05/2017,33.2,54.0,1004.4,1.02888,3.75
26/05/2017,29.9,71.0,1003.5,1.02888,0.0
26/05/2017,29.3,72.0,1005.7,1.02888,0.0
26/05/2017,33.2,53.0,1004.0,1.02888,3.75
27/05/2017,30.4,67.0,1004.8,1.02888,0.0
27/05/2017,28.8,76.0,1006.9,1.02888,6.25
27/05/2017,32.2,61.0,1004.8,1.02888,5.0
28/05/2017,28.8,80.0,1004.6,0.0,0.0
28/05/2017,29.2,78.0,1007.4,1.02888,7.5
28/05/2017,33.3,53.0,1003.9,1.02888,5.0
29/05/2017,30.4,67.0,1004.4,1.02888,0.0
29/05/2017,29.4,76.0,1006.3,3.08664,3.75
29/05/2017,33.2,55.0,1002.6,1.02888,3.75
30/05/2017,29.6,74.0,1003.2,0.0,0.0
30/05/2017,25.6,89.0,1007.7,0.0,8.75
30/05/2017,31.2,65.0,1002.8,2.05776,8.75
31/05/2017,26.0,92.0,1004.8,0.0,8.75
31/05/2017,24.6,91.0,1008.1,0.0,10.0
31/05/2017,29.2,69.0,1003.3,0.0,8.75
01/06/2017,26.5,84.0,1004.9,0.0,7.5
01/06/2017,27.8,81.0,1007.5,0.0,3.75
01/06/2017,31.2,65.0,1003.0,0.0,6.25
02/06/2017,28.4,83.0,1004.9,0.0,3.75
02/06/2017,26.6,89.0,1007.4,0.0,10.0
02/06/2017,30.4,71.0,1004.1,1.02888,7.5
03/06/2017,24.8,96.0,1005.7,0.0,7.5
03/06/2017,25.7,92.0,1006.4,1.02888,10.0
03/06/2017,32.0,62.0,1004.4,0.0,7.5
04/06/2017,26.1,89.0,1005.2,1.02888,10.0
04/06/2017,27.9,80.0,1006.0,1.02888,0.0
04/06/2017,32.2,59.0,1002.6,1.02888,7.5
05/06/2017,28.8,74.0,1003.4,0.0,0.0
05/06/2017,29.5,72.0,1005.1,1.02888,3.75
05/06/2017,30.5,67.0,1003.0,1.02888,10.0
06/06/2017,27.3,89.0,1002.8,1.02888,8.75
06/06/2017,27.0,89.0,1004.7,0.0,10.0
06/06/2017,31.4,65.0,1001.8,2.05776,7.5
07/06/2017,28.4,77.0,1002.3,0.0,6.25
07/06/2017,29.2,72.0,1004.1,0.0,5.0
07/06/2017,31.8,62.0,1001.7,2.05776,5.0
08/06/2017,28.6,79.0,1002.4,0.0,5.0
08/06/2017,26.4,94.0,1004.2,0.0,10.0
08/06/2017,27.8,84.0,1002.6,0.0,10.0
09/06/2017,25.0,97.0,1003.5,0.0,5.0
09/06/2017,27.5,87.0,1006.2,1.02888,3.75
09/06/2017,32.8,51.0,1003.1,3.08664,3.75
10/06/2017,29.7,70.0,1004.5,1.02888,7.5
10/06/2017,29.8,75.0,1007.1,0.0,7.5
10/06/2017,33.4,53.0,1003.6,0.0,2.5
11/06/2017,30.0,66.0,1000.4,0.0,2.5
11/06/2017,28.4,81.0,1006.1,1.02888,2.5
11/06/2017,32.5,60.0,1003.3,1.02888,7.5
12/06/2017,29.8,72.0,1000.3,0.0,7.5
12/06/2017,26.8,91.0,1005.5,1.02888,6.25
12/06/2017,31.2,67.0,1002.8,2.05776,8.75
13/06/2017,27.6,86.0,1002.4,1.02888,8.75
13/06/2017,28.0,79.0,1004.3,0.0,7.5
13/06/2017,28.0,76.0,1003.3,0.0,7.5
14/06/2017,28.0,80.0,1002.5,1.02888,7.5
14/06/2017,27.6,82.0,1005.6,0.0,6.25
14/06/2017,32.2,59.0,1002.8,2.05776,6.25
15/06/2017,27.6,76.0,1005.4,0.0,2.5
15/06/2017,27.6,85.0,1006.9,0.0,8.75
15/06/2017,32.9,56.0,1003.5,2.05776,5.0
16/06/2017,29.2,71.0,1004.8,0.0,0.0
16/06/2017,29.0,76.0,1006.1,1.02888,2.5
16/06/2017,32.8,60.0,1001.7,2.05776,7.5
17/06/2017,28.4,77.0,1003.6,0.0,0.0
17/06/2017,25.1,92.0,1005.4,1.02888,10.0
17/06/2017,29.9,76.0,1002.4,1.02888,10.0
18/06/2017,27.8,80.0,1002.7,0.0,0.0
18/06/2017,26.8,88.0,1005.0,1.02888,7.5
18/06/2017,31.6,58.0,1002.0,1.02888,7.5
19/06/2017,28.8,74.0,1002.2,0.0,0.0
19/06/2017,28.4,81.0,1005.6,1.02888,7.5
19/06/2017,32.4,56.0,1002.0,2.05776,2.5
20/06/2017,29.4,76.0,1002.2,0.0,0.0
20/06/2017,29.6,66.0,1005.2,2.05776,6.25
20/06/2017,32.8,51.0,1001.7,1.02888,3.75
21/06/2017,29.8,67.0,1002.2,1.02888,0.0
21/06/2017,26.8,84.0,1006.7,2.05776,10.0
21/06/2017,30.6,62.0,1002.1,3.08664,6.25
22/06/2017,28.8,72.0,1002.4,0.0,7.5
22/06/2017,23.0,98.0,1006.0,0.0,10.0
22/06/2017,25.6,92.0,1002.9,0.0,7.5
23/06/2017,26.2,90.0,1003.9,0.0,7.5
23/06/2017,26.8,89.0,1005.1,0.0,8.75
23/06/2017,25.2,84.0,1003.0,3.08664,8.75
24/06/2017,25.8,88.0,1004.2,0.0,7.5
24/06/2017,26.3,86.0,1006.7,1.02888,7.5
24/06/2017,31.8,58.0,1003.9,2.05776,5.0
25/06/2017,28.6,75.0,1004.7,0.0,0.0
25/06/2017,27.7,80.0,1007.2,0.0,0.0
25/06/2017,32.1,80.0,1004.0,2.05776,7.5
26/06/2017,29.3,71.0,1003.9,1.02888,7.5
26/06/2017,26.9,90.0,1005.3,1.02888,7.5
26/06/2017,32.6,54.0,1001.7,2.05776,7.5
27/06/2017,30.0,65.0,1002.2,1.02888,7.5
27/06/2017,25.8,86.0,1004.9,0.0,7.5
27/06/2017,32.4,55.0,1001.8,2.05776,7.5
28/06/2017,29.2,68.0,1002.3,1.02888,7.5
28/06/2017,28.2,81.0,1006.4,0.0,1.25
28/06/2017,33.0,52.0,1001.0,1.02888,2.5
29/06/2017,29.0,69.0,1004.0,0.0,3.75
29/06/2017,27.8,73.0,1006.3,0.0,8.75
29/06/2017,32.0,55.0,1004.0,2.05776,8.75
30/06/2017,28.6,78.0,1005.0,0.0,6.25
30/06/2017,26.8,81.0,1007.3,1.02888,10.0
30/06/2017,31.6,62.0,1004.2,3.08664,8.75
01/07/2017,26.6,85.0,1006.1,0.0,6.25
01/07/2017,24.9,91.0,1003.5,1.02888,10.0
01/07/2017,30.5,72.0,1006.2,2.05776,7.5
02/07/2017,26.4,90.0,1003.2,0.0,10.0
02/07/2017,26.0,85.0,1008.7,1.02888,7.5
02/07/2017,31.3,66.0,1005.9,1.02888,7.5
03/07/2017,28.0,79.0,1006.3,1.02888,10.0
03/07/2017,23.2,95.0,1009.3,0.0,10.0
03/07/2017,30.6,61.0,1004.1,0.0,6.25
04/07/2017,25.4,86.0,1005.9,0.0,8.75
04/07/2017,23.8,91.0,1009.2,2.05776,10.0
04/07/2017,28.6,66.0,1004.4,3.08664,3.75
05/07/2017,26.8,78.0,1005.7,1.02888,5.0
05/07/2017,26.0,86.0,1008.1,0.0,10.0
05/07/2017,30.2,62.0,1004.4,1.02888,5.0
06/07/2017,26.8,81.0,1006.7,0.0,7.5
06/07/2017,28.0,77.0,1007.9,1.02888,5.0
06/07/2017,31.6,57.0,1003.9,2.05776,5.0
07/07/2017,28.5,66.0,1006.6,1.02888,10.0
07/07/2017,28.0,79.0,1007.9,1.02888,3.75
07/07/2017,31.8,56.0,1005.9,1.02888,3.75
08/07/2017,29.0,67.0,1006.0,0.0,0.0
08/07/2017,27.1,74.0,1007.3,0.0,0.0
08/07/2017,32.2,48.0,1005.8,2.05776,2.5
09/07/2017,28.0,71.0,1006.2,1.02888,7.5
09/07/2017,26.7,77.0,1008.3,1.02888,5.0
09/07/2017,32.3,54.0,1004.9,2.05776,7.5
10/07/2017,29.0,71.0,1004.8,1.02888,7.5
10/07/2017,27.5,75.0,1006.9,1.02888,6.25
10/07/2017,30.5,63.0,1004.8,2.05776,7.5
11/07/2017,28.5,74.0,1005.0,1.02888,6.25
11/07/2017,28.6,64.0,1006.9,1.02888,6.25
11/07/2017,32.2,45.0,1005.0,1.02888,7.5
12/07/2017,28.6,60.0,1005.8,0.0,5.0
12/07/2017,28.4,62.0,1007.5,0.0,8.75
12/07/2017,32.8,48.0,1004.8,2.05776,7.5
13/07/2017,28.8,64.0,1006.0,0.0,0.0
13/07/2017,27.4,77.0,1007.7,1.02888,10.0
13/07/2017,30.8,59.0,1006.2,1.02888,10.0
14/07/2017,26.8,78.0,1006.8,1.02888,10.0
14/07/2017,26.4,86.0,1007.5,0.0,6.25
14/07/2017,24.4,92.0,1005.9,1.02888,10.0
15/07/2017,24.2,93.0,1006.3,0.0,0.0
15/07/2017,24.7,94.0,1007.5,0.0,10.0
15/07/2017,29.9,71.0,1004.2,1.02888,7.5
16/07/2017,27.5,82.0,1004.8,1.02888,8.75
16/07/2017,26.7,84.0,1006.3,0.0,0.0
16/07/2017,32.1,52.0,1003.9,2.05776,2.5
17/07/2017,29.7,68.0,1004.9,1.02888,0.0
17/07/2017,28.0,77.0,1006.1,1.02888,3.75
17/07/2017,32.8,50.0,1003.7,2.05776,3.75
18/07/2017,29.7,61.0,1005.4,1.02888,10.0
18/07/2017,28.6,60.0,1006.4,1.02888,0.0
18/07/2017,33.2,45.0,1003.6,0.0,2.5
19/07/2017,29.6,63.0,1005.4,0.0,0.0
19/07/2017,23.0,70.0,1007.3,3.08664,0.0
19/07/2017,28.8,52.0,1006.0,2.05776,0.0
20/07/2017,27.8,65.0,1005.3,0.0,10.0
20/07/2017,26.2,68.0,1009.5,1.02888,10.0
20/07/2017,29.8,54.0,1005.8,2.05776,2.5
21/07/2017,27.6,64.0,1007.0,2.05776,0.0
21/07/2017,26.0,81.0,1008.7,1.02888,2.5
21/07/2017,31.2,59.0,1007.2,1.02888,8.75
22/07/2017,28.6,72.0,1006.9,1.02888,0.0
22/07/2017,26.6,77.0,1008.1,1.02888,2.5
22/07/2017,32.4,58.0,1005.1,2.05776,5.0
23/07/2017,28.5,74.0,1005.2,1.02888,8.75
23/07/2017,26.1,82.0,1007.6,1.02888,7.5
23/07/2017,31.2,61.0,1004.4,2.05776,10.0
24/07/2017,26.0,90.0,1005.5,0.0,10.0
24/07/2017,28.4,76.0,1007.4,2.05776,0.0
24/07/2017,32.8,56.0,1004.3,1.02888,6.25
25/07/2017,29.9,67.0,1005.4,2.05776,10.0
25/07/2017,29.3,68.0,1007.3,0.0,0.0
25/07/2017,32.6,54.0,1004.3,2.05776,5.0
26/07/2017,29.6,68.0,1004.8,0.0,0.0
26/07/2017,28.8,71.0,1006.2,1.02888,3.75
26/07/2017,33.6,51.0,1004.2,0.0,3.75
27/07/2017,29.8,73.0,1003.6,0.0,0.0
27/07/2017,29.2,69.0,1005.9,1.02888,3.75
27/07/2017,34.0,49.0,1003.3,1.02888,2.5
28/07/2017,29.8,64.0,1003.8,1.02888,0.0
28/07/2017,28.4,77.0,1005.9,1.02888,0.0
28/07/2017,33.6,40.0,1003.0,3.08664,0.0
29/07/2017,30.2,52.0,1004.5,1.02888,0.0
29/07/2017,27.8,77.0,1007.3,1.02888,2.5
29/07/2017,33.8,71.0,1005.2,3.08664,2.5
30/07/2017,30.2,56.0,1005.9,2.05776,2.5
30/07/2017,29.7,73.0,1008.4,1.02888,2.5
30/07/2017,34.1,78.0,1004.7,1.02888,3.75
31/07/2017,30.2,66.0,1006.0,0.0,0.0
31/07/2017,29.8,56.0,1007.5,1.02888,5.0
31/07/2017,33.5,47.0,1004.2,1.02888,8.75
01/08/2017,28.8,65.0,1005.0,0.0,7.5
01/08/2017,26.4,80.0,1007.5,0.0,8.75
01/08/2017,32.4,53.0,1001.8,2.05776,5.0
02/08/2017,26.4,83.0,1004.4,2.05776,5.0
02/08/2017,26.8,83.0,1007.3,2.05776,5.0
02/08/2017,34.0,43.0,1003.5,2.05776,3.75
03/08/2017,30.6,60.0,1005.6,2.05776,0.0
03/08/2017,28.0,80.0,1008.1,0.0,2.5
03/08/2017,34.0,50.0,1003.5,2.05776,3.75
04/08/2017,31.4,60.0,1005.0,0.0,0.0
04/08/2017,29.2,66.0,1007.7,0.0,0.0
04/08/2017,35.4,61.0,1003.2,1.02888,3.75
05/08/2017,31.6,52.0,1005.0,1.02888,8.75
05/08/2017,28.8,72.0,1007.0,1.02888,7.5
05/08/2017,32.8,56.0,1003.7,1.02888,7.5
06/08/2017,31.6,52.0,1005.0,1.02888,8.75
06/08/2017,27.8,73.0,1007.1,1.02888,0.0
06/08/2017,34.2,45.0,1002.1,4.11552,3.75
07/08/2017,29.0,70.0,1003.6,0.0,3.75
07/08/2017,28.0,72.0,1005.0,1.02888,10.0
07/08/2017,32.6,58.0,1001.7,2.05776,7.5
08/08/2017,23.2,95.0,1005.8,0.0,10.0
08/08/2017,27.0,82.0,1005.7,0.0,5.0
08/08/2017,33.2,55.0,1001.6,2.05776,6.25
09/08/2017,27.2,69.0,1002.7,2.05776,7.5
09/08/2017,27.2,81.0,1006.2,2.05776,7.5
09/08/2017,30.9,69.0,1004.2,2.05776,10.0
10/08/2017,27.6,79.0,1004.2,0.0,10.0
10/08/2017,28.8,72.0,1006.4,0.0,5.0
10/08/2017,33.2,55.0,1003.8,0.0,5.0
11/08/2017,30.4,65.0,1000.2,0.0,5.0
11/08/2017,28.8,74.0,1002.7,0.0,3.75
11/08/2017,34.6,43.0,1001.4,0.0,0.0
12/08/2017,31.2,59.0,1002.2,0.0,0.0
12/08/2017,29.2,77.0,1004.9,1.02888,2.5
12/08/2017,34.4,50.0,1002.6,1.02888,6.25
13/08/2017,31.2,59.0,1002.9,0.0,0.0
13/08/2017,30.2,63.0,1005.6,1.02888,0.0
13/08/2017,34.6,46.0,1002.8,1.02888,6.25
14/08/2017,30.6,63.0,1002.6,0.0,0.0
14/08/2017,29.8,64.0,1005.4,1.02888,3.75
14/08/2017,34.0,48.0,1002.9,4.11552,5.0
15/08/2017,31.3,61.0,1002.0,2.05776,0.0
15/08/2017,29.2,63.0,1003.9,0.0,7.5
15/08/2017,34.8,52.0,1000.9,4.11552,1.25
16/08/2017,31.6,63.0,1001.9,0.0,0.0
16/08/2017,30.4,63.0,1003.5,0.0,0.0
16/08/2017,35.0,47.0,1000.5,2.05776,7.5
17/08/2017,31.4,62.0,1001.9,0.0,5.0
17/08/2017,29.8,65.0,1004.2,3.08664,7.5
17/08/2017,34.4,48.0,1000.6,2.05776,7.5
18/08/2017,30.6,61.0,1000.6,0.0,0.0
18/08/2017,29.8,66.0,1004.2,2.05776,0.0
18/08/2017,34.8,43.0,1000.6,2.05776,5.0
19/08/2017,31.4,62.0,1001.5,1.02888,0.0
19/08/2017,30.8,59.0,1003.1,1.02888,2.5
19/08/2017,35.4,42.0,1000.3,2.05776,2.5
20/08/2017,32.2,59.0,1000.3,1.02888,0.0
20/08/2017,30.6,56.0,1004.6,2.05776,0.0
20/08/2017,35.6,46.0,1001.6,2.05776,2.5
21/08/2017,32.4,57.0,1001.5,0.0,0.0
21/08/2017,26.7,75.0,1006.4,1.02888,10.0
21/08/2017,33.9,53.0,1000.4,1.02888,7.5
22/08/2017,28.1,75.0,1006.4,1.02888,10.0
22/08/2017,26.9,85.0,1007.3,1.02888,10.0
22/08/2017,32.5,59.0,1003.0,1.02888,6.25
23/08/2017,30.0,67.0,1003.6,1.02888,8.75
23/08/2017,28.0,82.0,1007.3,1.02888,2.5
23/08/2017,34.8,43.0,1001.5,1.02888,5.0
24/08/2017,30.2,65.0,1002.2,1.02888,7.5
24/08/2017,29.0,78.0,1007.1,2.05776,7.5
24/08/2017,34.0,46.0,1001.5,4.11552,6.25
25/08/2017,30.2,64.0,1002.1,1.02888,7.5
25/08/2017,28.2,79.0,1005.1,0.0,7.5
25/08/2017,34.0,47.0,1001.5,1.02888,7.5
26/08/2017,30.0,67.0,1002.7,0.0,0.0
26/08/2017,28.1,77.0,1004.6,1.02888,3.75
26/08/2017,35.0,42.0,1001.2,2.05776,2.5
27/08/2017,31.6,59.0,1002.5,0.0,0.0
27/08/2017,27.1,83.0,1004.7,1.02888,7.5
27/08/2017,35.1,48.0,1001.4,2.05776,6.25
28/08/2017,29.4,68.0,1001.0,0.0,10.0
28/08/2017,28.7,81.0,1004.5,1.02888,3.75
28/08/2017,35.2,45.0,1001.9,2.05776,2.5
29/08/2017,31.8,61.0,1002.1,2.05776,10.0
29/08/2017,30.0,64.0,1005.2,2.05776,6.25
29/08/2017,35.6,44.0,1001.3,3.08664,7.5
30/08/2017,31.4,56.0,1002.1,3.08664,2.5
30/08/2017,29.8,66.0,1006.5,0.0,8.75
30/08/2017,34.8,48.0,1001.4,2.05776,3.75
31/08/2017,32.2,59.0,1002.9,1.02888,0.0
31/08/2017,28.6,80.0,1006.7,1.02888,7.5
31/08/2017,30.5,64.0,1003.5,2.05776,10.0
01/09/2017,27.8,76.0,1004.2,0.0,10.0
01/09/2017,30.4,76.0,1007.6,1.02888,3.75
01/09/2017,33.2,57.0,1003.0,1.02888,7.5
02/09/2017,28.8,67.0,1004.4,0.0,3.75
02/09/2017,27.1,80.0,1007.7,1.02888,5.0
02/09/2017,35.4,44.0,1004.4,1.02888,7.5
03/09/2017,32.3,55.0,1004.5,1.02888,10.0
03/09/2017,30.4,61.0,1006.8,1.02888,7.5
03/09/2017,35.8,41.0,1003.2,2.05776,5.0
04/09/2017,29.6,70.0,1004.2,1.02888,8.75
04/09/2017,29.2,71.0,1005.7,0.0,2.5
04/09/2017,35.9,43.0,1001.2,2.05776,3.75
05/09/2017,30.4,62.0,1003.0,1.02888,3.75
05/09/2017,26.3,86.0,1006.1,2.05776,10.0
05/09/2017,31.9,57.0,1003.4,1.02888,7.5
06/09/2017,28.5,80.0,1003.0,0.0,10.0
06/09/2017,27.0,83.0,1005.5,1.02888,0.0
06/09/2017,27.4,84.0,1004.2,0.0,10.0
07/09/2017,28.4,82.0,1003.5,0.0,0.0
07/09/2017,28.4,80.0,1004.9,1.02888,7.5
07/09/2017,34.2,52.0,1001.3,1.02888,6.25
08/09/2017,31.2,64.0,1001.4,0.0,0.0
08/09/2017,30.0,69.0,1004.1,0.0,10.0
08/09/2017,35.8,46.0,1001.4,1.02888,10.0
09/09/2017,30.8,66.0,1000.5,0.0,0.0
09/09/2017,30.4,64.0,1003.9,2.05776,10.0
09/09/2017,34.8,48.0,1000.0,1.02888,6.25
10/09/2017,30.8,66.0,1000.5,0.0,0.0
10/09/2017,30.3,61.0,1004.0,2.05776,5.0
11/09/2017,29.8,68.0,1001.6,1.02888,10.0
11/09/2017,29.8,65.0,1004.0,1.02888,7.5
11/09/2017,35.2,49.0,1001.1,3.08664,7.5
12/09/2017,30.4,64.0,1001.9,0.0,0.0
12/09/2017,24.2,96.0,1007.1,1.02888,10.0
12/09/2017,31.8,61.0,1001.7,2.05776,10.0
13/09/2017,29.0,78.0,1003.2,1.02888,10.0
13/09/2017,26.2,85.0,1006.7,1.02888,7.5
13/09/2017,31.6,69.0,1001.7,0.0,7.5
14/09/2017,28.4,79.0,1003.7,0.0,0.0
14/09/2017,29.4,76.0,1006.1,0.0,2.5
14/09/2017,32.8,60.0,1001.5,0.0,6.25
15/09/2017,29.8,68.0,1004.1,1.02888,2.5
15/09/2017,28.2,86.0,1006.5,1.02888,3.75
15/09/2017,35.0,50.0,1001.1,1.02888,6.25
16/09/2017,31.6,62.0,1002.5,0.0,0.0
16/09/2017,28.7,82.0,1005.5,1.02888,6.25
16/09/2017,26.4,83.0,1001.8,0.0,10.0
17/09/2017,24.9,85.0,1002.6,1.02888,10.0
17/09/2017,25.0,88.0,1004.1,1.02888,10.0
17/09/2017,32.8,59.0,1002.0,1.02888,8.75
18/09/2017,27.3,85.0,1003.6,1.02888,10.0
18/09/2017,26.6,86.0,1005.7,1.02888,10.0
18/09/2017,30.8,69.0,1002.0,1.02888,10.0
19/09/2017,26.4,84.0,1004.2,0.0,10.0
19/09/2017,25.8,89.0,1005.9,0.0,10.0
19/09/2017,28.6,69.0,1002.4,1.02888,10.0
20/09/2017,26.0,89.0,1004.6,0.0,10.0
20/09/2017,26.8,81.0,1005.7,1.02888,8.75
20/09/2017,32.4,62.0,1001.8,0.0,7.5
21/09/2017,30.4,70.0,1002.5,0.0,5.0
21/09/2017,30.0,72.0,1004.9,1.02888,3.75
21/09/2017,29.2,69.0,1002.3,2.05776,10.0
22/09/2017,29.2,78.0,1002.3,0.0,3.75
22/09/2017,27.2,82.0,1005.7,1.02888,10.0
22/09/2017,26.4,92.0,1003.3,1.02888,10.0
23/09/2017,26.6,92.0,1002.8,0.0,10.0
23/09/2017,26.0,95.0,1005.1,1.02888,10.0
23/09/2017,34.0,53.0,1001.4,1.02888,10.0
24/09/2017,27.8,83.0,1002.5,1.02888,10.0
24/09/2017,27.7,81.0,1004.7,0.0,10.0
24/09/2017,33.3,53.0,1001.4,1.02888,8.75
25/09/2017,30.0,75.0,1001.8,0.0,7.5
25/09/2017,28.0,77.0,1005.5,0.0,10.0
25/09/2017,30.4,65.0,1002.1,0.0,10.0
26/09/2017,25.8,83.0,1002.9,0.0,7.5
26/09/2017,27.0,83.0,1005.7,0.0,6.25
26/09/2017,31.2,65.0,1001.8,2.05776,8.75
27/09/2017,27.2,83.0,1002.7,2.05776,7.5
27/09/2017,24.2,95.0,1006.3,1.02888,10.0
27/09/2017,31.6,63.0,1001.7,1.02888,7.5
28/09/2017,28.6,73.0,1002.2,2.05776,5.0
28/09/2017,29.2,78.0,1006.1,1.02888,10.0
28/09/2017,26.2,80.0,1002.6,1.02888,10.0
29/09/2017,25.8,87.0,1001.5,0.0,0.0
29/09/2017,23.2,95.0,1005.9,0.0,10.0
29/09/2017,29.2,77.0,1002.1,0.0,10.0
30/09/2017,27.2,92.0,1002.6,1.02888,10.0
30/09/2017,26.1,95.0,1004.1,1.02888,10.0
30/09/2017,34.4,55.0,1000.2,0.0,10.0
01/10/2017,28.4,84.0,1000.7,0.0,0.0
01/10/2017,27.7,85.0,1004.6,1.02888,5.0
01/10/2017,33.8,50.0,996.7,2.05776,7.5
02/10/2017,29.6,69.0,999.1,0.0,7.5
02/10/2017,28.6,81.0,1001.6,0.0,7.5
02/10/2017,33.8,53.0,998.4,1.02888,7.5
03/10/2017,31.2,60.0,999.0,0.0,0.0
03/10/2017,30.2,66.0,1001.3,1.02888,0.0
03/10/2017,34.8,45.0,999.4,2.05776,5.0
04/10/2017,27.2,78.0,1002.1,3.08664,8.75
04/10/2017,26.2,77.0,1003.8,3.08664,8.75
04/10/2017,33.0,53.0,1000.7,1.02888,6.25
05/10/2017,30.6,66.0,1001.3,0.0,0.0
05/10/2017,29.4,78.0,1003.9,0.0,6.25
05/10/2017,24.6,89.0,1000.4,0.0,7.5
06/10/2017,28.4,73.0,1001.6,1.02888,10.0
06/10/2017,24.0,91.0,1006.1,1.02888,10.0
06/10/2017,30.0,65.0,1003.8,0.0,7.5
07/10/2017,28.0,79.0,1004.3,0.0,7.5
07/10/2017,24.0,95.0,1006.4,1.02888,10.0
07/10/2017,30.0,38.0,1004.5,1.02888,10.0
08/10/2017,26.3,80.0,1004.4,1.02888,10.0
08/10/2017,25.6,89.0,1007.1,1.02888,10.0
08/10/2017,22.4,94.0,1005.5,1.02888,10.0
09/10/2017,22.6,96.0,1003.1,1.02888,10.0
09/10/2017,24.8,91.0,1004.9,1.02888,7.5
09/10/2017,31.8,58.0,1001.7,2.05776,5.0
10/10/2017,28.8,71.0,1002.2,0.0,0.0
10/10/2017,29.6,71.0,1004.0,1.02888,0.0
10/10/2017,34.2,52.0,1000.5,2.05776,7.5
11/10/2017,25.0,84.0,1002.8,0.0,7.5
11/10/2017,28.2,74.0,1003.1,0.0,8.75
11/10/2017,33.8,54.0,1000.5,2.05776,8.75
12/10/2017,29.2,77.0,1000.2,0.0,2.5
12/10/2017,30.8,65.0,1002.9,0.0,1.25
12/10/2017,34.8,54.0,998.9,2.05776,7.5
13/10/2017,28.0,72.0,1000.9,0.0,2.5
13/10/2017,27.0,86.0,1004.4,2.05776,10.0
